date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,New_Infections,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta=New_inf/IS,gamma=Rt+1/I_t,v_t = V/S,,,,,,,,,,
18/11/2021,Perak,304,215,2362,1424,,,230.4,1420,-73.6,2391974,0.953357513,2251.830446,4.07799E-08,0.076629975,0.000595324,,,,,,,,,,
19/11/2021,Perak,284,181,2461,1461,,,217.4,1185,-66.6,2391690,0.95324432,2345.934273,3.69354E-08,0.041446566,0.000610865,,,,,,,,,,
20/11/2021,Perak,237,102,2594,903,,,226,885,-11,2391453,0.953149861,2472.470738,3.64315E-08,0.099845798,0.000377595,,,,,,,,,,
21/11/2021,Perak,177,259,2508,157,,,243,1140,66,2391276,0.953079314,2390.322921,4.05181E-08,0.124401914,6.56553E-05,,,,,,,,,,
22/11/2021,Perak,228,312,2421,440,,,243.6,1130,15.6,2391048,0.952988442,2307.185017,4.20818E-08,0.11771995,0.00018402,,,,,,,,,,
23/11/2021,Perak,226,285,2354,821,,,242.4,1095,16.4,2390822,0.952898366,2243.122753,4.30704E-08,0.073916737,0.000343397,,,,,,,,,,
24/11/2021,Perak,219,174,2392,565,,,239.6,1400,20.6,2390603,0.95281108,2279.124104,4.19004E-08,0.12416388,0.000236342,,,,,,,,,,
25/11/2021,Perak,280,297,2364,250,,,225.6,1310,-54.4,2390323,0.952699482,2252.181575,3.99241E-08,0.104060914,0.000104588,,,,,,,,,,
26/11/2021,Perak,262,246,2375,491,,,214.2,1155,-47.8,2390061,0.952595058,2262.413262,3.77352E-08,0.082947368,0.000205434,,,,,,,,,,
27/11/2021,Perak,231,197,2406,594,,,213.6,1100,-17.4,2389830,0.952502989,2291.722192,3.71483E-08,0.094763092,0.000248553,,,,,,,,,,
28/11/2021,Perak,220,228,2393,86,,,219.2,1025,-0.8,2389610,0.952415305,2279.129825,3.83328E-08,0.106560802,3.59891E-05,,,,,,,,,,
29/11/2021,Perak,205,255,2340,399,,,225.2,1050,20.2,2389405,0.952333599,2228.460622,4.02775E-08,0.093589744,0.000166987,,,,,,,,,,
30/11/2021,Perak,210,219,2325,571,,,234,1025,24,2389195,0.9522499,2213.981018,4.21251E-08,0.104086022,0.000238993,,,,,,,,,,
01/12/2021,Perak,205,242,2284,429,,,239.2,1140,34.2,2388990,0.952168194,2174.752156,4.3838E-08,0.101576182,0.000179574,,,,,,,,,,
02/12/2021,Perak,228,232,2274,566,,,227.6,1240,-0.4,2388762,0.952077322,2165.023829,4.18995E-08,0.103342128,0.000236943,,,,,,,,,,
03/12/2021,Perak,248,235,2285,980,,,214.6,1175,-33.4,2388514,0.951978477,2175.270821,3.93202E-08,0.110722101,0.000410297,,,,,,,,,,
04/12/2021,Perak,235,253,2263,674,,,216.4,1270,-18.6,2388279,0.951884815,2154.115336,4.00394E-08,0.08882015,0.000282212,,,,,,,,,,
05/12/2021,Perak,254,201,2312,314,,,213,1155,-41,2388025,0.951783579,2200.523635,3.85792E-08,0.096453287,0.000131489,,,,,,,,,,
06/12/2021,Perak,231,223,2314,664,,,208.2,850,-22.8,2387794,0.951691511,2202.214155,3.76808E-08,0.09377701,0.000278081,,,,,,,,,,
07/12/2021,Perak,170,217,2263,698,,,222.4,915,52.4,2387624,0.951623754,2153.524556,4.11608E-08,0.072912064,0.000292341,,,,,,,,,,
08/12/2021,Perak,183,165,2276,465,,,226.8,1220,43.8,2387441,0.951550817,2165.72966,4.17386E-08,0.116432337,0.000194769,,,,,,,,,,
09/12/2021,Perak,244,265,2253,482,,,205.8,1185,-38.2,2387197,0.951453567,2143.624887,3.82645E-08,0.130492676,0.00020191,,,,,,,,,,
10/12/2021,Perak,237,294,2194,698,,,205.2,1035,-31.8,2386960,0.951359107,2087.281881,3.91828E-08,0.099361896,0.000292422,,,,,,,,,,
11/12/2021,Perak,207,218,2181,295,,,205.6,1205,-1.4,2386753,0.951276604,2074.734274,3.94966E-08,0.072443833,0.000123599,,,,,,,,,,
12/12/2021,Perak,241,158,2262,95,,,193.4,1025,-47.6,2386512,0.95118055,2151.570404,3.58262E-08,0.118921309,3.9807E-05,,,,,,,,,,
13/12/2021,Perak,205,269,2193,265,,,198,695,-7,2386307,0.951098844,2085.759765,3.78356E-08,0.095303238,0.00011105,,,,,,,,,,
14/12/2021,Perak,139,209,2118,456,,,208,1170,69,2386168,0.951043444,2014.310014,4.11563E-08,0.093956563,0.000191101,,,,,,,,,,
15/12/2021,Perak,234,199,2145,275,,,183.6,1045,-50.4,2385934,0.950950179,2039.788135,3.58746E-08,0.101165501,0.000115259,,,,,,,,,,
16/12/2021,Perak,209,217,2132,410,,,164.6,900,-44.4,2385725,0.950866879,2027.248187,3.2361E-08,0.090994371,0.000171856,,,,,,,,,,
17/12/2021,Perak,180,194,2111,541,,,160.2,1140,-19.8,2385545,0.950795138,2007.128535,3.18117E-08,0.119848413,0.000226783,,,,,,,,,,
18/12/2021,Perak,228,253,2084,244,,,155.8,945,-72.2,2385317,0.950704265,1981.267688,3.13418E-08,0.112763916,0.000102292,,,,,,,,,,
19/12/2021,Perak,189,235,2029,61,,,156.8,560,-32.2,2385128,0.950628936,1928.826111,3.24005E-08,0.105470675,2.55751E-05,,,,,,,,,,
20/12/2021,Perak,112,214,1924,354,,,167.2,570,55.2,2385016,0.950584297,1828.924187,3.64368E-08,0.094074844,0.000148427,,,,,,,,,,
21/12/2021,Perak,114,181,1852,368,,,176.6,790,62.6,2384902,0.95053886,1760.397969,3.99834E-08,0.158207343,0.000154304,,,,,,,,,,
22/12/2021,Perak,158,293,1711,262,,,182.8,1030,24.8,2384744,0.950475887,1626.264242,4.48007E-08,0.104617183,0.000109865,,,,,,,,,,
23/12/2021,Perak,206,179,1736,297,,,165,970,-41,2384538,0.950393782,1649.883606,3.98593E-08,0.112327189,0.000124552,,,,,,,,,,
24/12/2021,Perak,194,195,1731,573,,,160.8,820,-33.2,2384344,0.950316461,1644.997794,3.89601E-08,0,0.000240318,,,,,,,,,,
25/12/2021,Perak,164,0,1889,43,,,169.8,805,5.8,2384180,0.950251096,1795.02432,3.77022E-08,0.20381154,1.80356E-05,,,,,,,,,,
26/12/2021,Perak,161,385,1664,42,,,172.6,945,11.6,2384019,0.950186927,1581.111047,4.35089E-08,0.105168269,1.76173E-05,,,,,,,,,,
27/12/2021,Perak,189,175,1673,350,,,134.8,585,-54.2,2383830,0.950111598,1589.536704,3.38002E-08,0.10041841,0.000146823,,,,,,,,,,
28/12/2021,Perak,117,168,1618,419,,,111.4,865,-5.6,2383713,0.950064966,1537.205115,2.88837E-08,0.042027194,0.000175776,,,,,,,,,,
29/12/2021,Perak,173,68,1719,327,,,76.8,1045,-96.2,2383540,0.949996014,1633.043149,1.8744E-08,0.068062827,0.000137191,,,,,,,,,,
30/12/2021,Perak,209,117,1807,337,,,35.2,875,-173.8,2383331,0.949912714,1716.492275,8.17335E-09,0.096292197,0.000141399,,,,,,,,,,
31/12/2021,Perak,175,174,1808,651,,,0.2,0,-174.8,2383156,0.949842965,1717.316081,4.64172E-11,0.000553097,0.000273167,,,,,,,,,,
01/01/2021,Perlis,0,1,0,0,,,0.2,0,0.2,255500,1,0,0,0,0,,,,,,,,,,
02/01/2021,Perlis,0,0,0,0,,,0.2,0,0.2,255500,1,0,0,0,0,,,,,,,,,,
03/01/2021,Perlis,0,0,0,0,,,0.8,5,0.8,255500,1,0,0,0,0,,,,,,,,,,
04/01/2021,Perlis,1,0,1,0,,,2.2,0,1.2,255499,0.999996086,0.999996086,8.6106E-06,0,0,,,,,,,,,,
05/01/2021,Perlis,0,0,1,0,,,3.2,0,3.2,255499,0.999996086,0.999996086,1.25245E-05,0,0,,,,,,,,,,
06/01/2021,Perlis,0,0,1,0,,,3.8,0,3.8,255499,0.999996086,0.999996086,1.48729E-05,0,0,,,,,,,,,,
07/01/2021,Perlis,0,0,1,0,,,3.8,15,3.8,255499,0.999996086,0.999996086,1.48729E-05,0,0,,,,,,,,,,
08/01/2021,Perlis,3,0,4,0,,,3.4,40,0.4,255496,0.999984344,3.999937378,3.32686E-06,0,0,,,,,,,,,,
09/01/2021,Perlis,8,0,12,0,,,2.6,25,-5.4,255488,0.999953033,11.9994364,8.4805E-07,0,0,,,,,,,,,,
10/01/2021,Perlis,5,0,17,0,,,1.6,15,-3.4,255483,0.999933464,16.99886888,3.68391E-07,0,0,,,,,,,,,,
11/01/2021,Perlis,3,0,20,0,,,3.8,0,0.8,255480,0.999921722,19.99843444,7.43698E-07,0.05,0,,,,,,,,,,
12/01/2021,Perlis,0,1,19,0,,,6.4,5,6.4,255480,0.999921722,18.99851272,1.31847E-06,0,0,,,,,,,,,,
13/01/2021,Perlis,1,0,20,0,,,9.4,20,8.4,255479,0.999917808,19.99835616,1.83968E-06,0,0,,,,,,,,,,
14/01/2021,Perlis,4,0,24,0,,,9.2,0,5.2,255475,0.999902153,23.99765166,1.50047E-06,0,0,,,,,,,,,,
15/01/2021,Perlis,0,0,24,0,,,9.8,70,9.8,255475,0.999902153,23.99765166,1.59833E-06,0.208333333,0,,,,,,,,,,
16/01/2021,Perlis,14,5,33,0,,,8.6,65,-5.4,255461,0.999847358,32.99496282,1.02014E-06,0.151515152,0,,,,,,,,,,
17/01/2021,Perlis,13,5,41,0,,,8.6,80,-4.4,255448,0.999796477,40.99165558,8.2113E-07,0.170731707,0,,,,,,,,,,
18/01/2021,Perlis,16,7,50,0,,,6.8,15,-9.2,255432,0.999733855,49.98669276,5.32431E-07,0,0,,,,,,,,,,
19/01/2021,Perlis,3,0,53,0,,,6.8,15,3.8,255429,0.999722114,52.98527202,5.023E-07,0.037735849,0,,,,,,,,,,
20/01/2021,Perlis,3,2,54,0,,,6.8,40,3.8,255426,0.999710372,53.98436008,4.93004E-07,0.018518519,0,,,,,,,,,,
21/01/2021,Perlis,8,1,61,0,,,5.6,65,-2.4,255418,0.999679061,60.9804227,3.59424E-07,0.295081967,0,,,,,,,,,,
22/01/2021,Perlis,13,18,56,0,,,3.6,35,-9.4,255405,0.99962818,55.97917808,2.51701E-07,0.071428571,0,,,,,,,,,,
23/01/2021,Perlis,7,4,59,0,,,4,15,-3,255398,0.999600783,58.97644618,2.65455E-07,0.033898305,0,,,,,,,,,,
24/01/2021,Perlis,3,2,60,0,,,4,15,1,255395,0.999589041,59.97534247,2.61034E-07,0.083333333,0,,,,,,,,,,
25/01/2021,Perlis,3,5,58,0,,,3.4,10,0.4,255392,0.999577299,57.97548337,2.29532E-07,0.034482759,0,,,,,,,,,,
26/01/2021,Perlis,2,2,58,0,,,4,15,2,255390,0.999569472,57.97502935,2.7004E-07,0.017241379,0,,,,,,,,,,
27/01/2021,Perlis,3,1,60,0,,,3.4,45,0.4,255387,0.99955773,59.9734638,2.21885E-07,0.05,0,,,,,,,,,,
28/01/2021,Perlis,9,3,66,0,,,1.8,15,-7.2,255378,0.999522505,65.96848532,1.06794E-07,0.106060606,0,,,,,,,,,,
29/01/2021,Perlis,3,7,62,0,,,1.2,0,-1.8,255375,0.999510763,61.96966732,7.57899E-08,0.129032258,0,,,,,,,,,,
30/01/2021,Perlis,0,8,54,0,,,1.2,25,1.2,255375,0.999510763,53.97358121,8.7018E-08,0.037037037,0,,,,,,,,,,
31/01/2021,Perlis,5,2,57,0,,,0.4,0,-4.6,255370,0.999491194,56.97099804,2.74799E-08,0.070175439,0,,,,,,,,,,
01/02/2021,Perlis,0,4,53,0,,,1.2,5,1.2,255370,0.999491194,52.97303327,8.86616E-08,0,0,,,,,,,,,,
02/02/2021,Perlis,1,0,54,0,,,1.4,0,0.4,255369,0.99948728,53.97231311,1.01523E-07,0.037037037,0,,,,,,,,,,
03/02/2021,Perlis,0,2,52,0,,,2.2,0,2.2,255369,0.99948728,51.97333855,1.65673E-07,0.288461538,0,,,,,,,,,,
04/02/2021,Perlis,0,15,37,0,,,2.2,5,2.2,255369,0.99948728,36.98102935,2.32837E-07,0.243243243,0,,,,,,,,,,
05/02/2021,Perlis,1,9,29,0,,,2,20,1,255368,0.999483366,28.98501761,2.70063E-07,0.068965517,0,,,,,,,,,,
06/02/2021,Perlis,4,2,31,0,,,2,10,-2,255364,0.99946771,30.98349902,2.52644E-07,0,0,,,,,,,,,,
07/02/2021,Perlis,2,0,33,0,,,1.6,20,-0.4,255362,0.999459883,32.98217613,1.89867E-07,0.121212121,0,,,,,,,,,,
08/02/2021,Perlis,4,4,33,0,,,1.2,0,-2.8,255358,0.999444227,32.98165949,1.42403E-07,0.090909091,0,,,,,,,,,,
09/02/2021,Perlis,0,3,30,0,,,1.2,0,1.2,255358,0.999444227,29.98332681,1.56643E-07,0.3,0,,,,,,,,,,
10/02/2021,Perlis,0,9,21,0,,,1.2,20,1.2,255358,0.999444227,20.98832877,2.23775E-07,0,0,,,,,,,,,,
11/02/2021,Perlis,4,0,25,0,,,0.4,0,-3.6,255354,0.999428571,24.98571429,6.26581E-08,0.08,0,,,,,,,,,,
12/02/2021,Perlis,0,2,23,0,,,0.4,10,0.4,255354,0.999428571,22.98685714,6.81066E-08,0.217391304,0,,,,,,,,,,
13/02/2021,Perlis,2,5,20,0,,,1.2,0,-0.8,255352,0.999420744,19.98841487,2.3497E-07,0.1,0,,,,,,,,,,
14/02/2021,Perlis,0,2,18,0,,,1.2,0,1.2,255352,0.999420744,17.98957339,2.61078E-07,0.111111111,0,,,,,,,,,,
15/02/2021,Perlis,0,2,16,0,,,1.8,0,1.8,255352,0.999420744,15.9907319,4.40568E-07,0.25,0,,,,,,,,,,
16/02/2021,Perlis,0,4,12,0,,,1.8,0,1.8,255352,0.999420744,11.99304892,5.87424E-07,0.166666667,0,,,,,,,,,,
17/02/2021,Perlis,0,2,10,0,,,2.6,30,2.6,255352,0.999420744,9.994207436,1.0182E-06,0.2,0,,,,,,,,,,
18/02/2021,Perlis,6,2,14,0,,,1.4,0,-4.6,255346,0.99939726,13.99156164,3.91625E-07,0.142857143,0,,,,,,,,,,
19/02/2021,Perlis,0,2,12,0,,,1.4,15,1.4,255346,0.99939726,11.99276712,4.56896E-07,0,0,,,,,,,,,,
20/02/2021,Perlis,3,0,15,0,,,1,0,-2,255343,0.999385519,14.99078278,2.61087E-07,0,0,,,,,,,,,,
21/02/2021,Perlis,0,0,15,0,,,1.8,20,1.8,255343,0.999385519,14.99078278,4.69956E-07,0,0,,,,,,,,,,
22/02/2021,Perlis,4,0,19,0,,,1,0,-3,255339,0.999369863,18.9880274,2.06124E-07,0.210526316,0,,,,,,,,,,
23/02/2021,Perlis,0,4,15,0,,,1,0,1,255339,0.999369863,14.99054795,2.61091E-07,0.066666667,0,,,,,,,,,,
24/02/2021,Perlis,0,1,14,0,,,1.2,5,1.2,255339,0.999369863,13.99117808,3.35688E-07,0.071428571,0,,,,,,,,,,
25/02/2021,Perlis,1,1,14,0,,,1,20,0,255338,0.999365949,13.99112329,2.79741E-07,0.357142857,0,,,,,,,,,,
26/02/2021,Perlis,4,5,13,0,,,0.2,0,-3.8,255334,0.999350294,12.99155382,6.02529E-08,0,0,,,,,,,,,,
27/02/2021,Perlis,0,0,13,0,,,0.4,0,0.4,255334,0.999350294,12.99155382,1.20506E-07,0,0,,,,,,,,,,
28/02/2021,Perlis,0,0,13,0,,,0.6,5,0.6,255334,0.999350294,12.99155382,1.80759E-07,0.230769231,0,,,,,,,,,,
01/03/2021,Perlis,1,3,11,0,,,0.4,0,-0.6,255333,0.99934638,10.99281018,1.42417E-07,0.090909091,0,,,,,,,,,,
02/03/2021,Perlis,0,1,10,0,,,5.2,0,5.2,255333,0.99934638,9.993463796,2.03656E-06,0,0,,,,,,,,,,
03/03/2021,Perlis,0,0,10,0,,,8.6,5,8.6,255333,0.99934638,9.993463796,3.36815E-06,0.2,0,,,,,,,,,,
04/03/2021,Perlis,1,2,9,0,,,8.6,5,7.6,255332,0.999342466,8.994082192,3.7424E-06,0.222222222,0,,,,,,,,,,
05/03/2021,Perlis,1,2,8,0,,,9.8,0,8.8,255331,0.999338552,7.994708415,4.79769E-06,0,0,,,,,,,,,,
06/03/2021,Perlis,0,0,8,0,,,10.2,120,10.2,255331,0.999338552,7.994708415,4.99352E-06,0,0,,,,,,,,,,
07/03/2021,Perlis,24,0,32,0,,,10.4,85,-13.6,255307,0.999244618,31.97582779,1.27298E-06,0.03125,0,,,,,,,,,,
08/03/2021,Perlis,17,1,48,2,,,12.8,5,-4.2,255290,0.999178082,47.96054795,1.04456E-06,0,7.83423E-06,,,,,,,,,,
09/03/2021,Perlis,1,0,49,0,,,12.6,35,11.6,255289,0.999174168,48.95953425,1.00726E-06,0.081632653,0,,,,,,,,,,
10/03/2021,Perlis,7,4,52,0,,,11.2,10,4.2,255282,0.999146771,51.95563209,8.43713E-07,0,0,,,,,,,,,,
11/03/2021,Perlis,2,0,54,0,,,10.8,125,8.8,255280,0.999138943,53.95350294,7.83453E-07,0,0,,,,,,,,,,
12/03/2021,Perlis,25,0,79,0,,,6,145,-19,255255,0.999041096,78.92424658,2.97543E-07,0.012658228,0,,,,,,,,,,
13/03/2021,Perlis,29,1,107,0,,,0.2,0,-28.8,255226,0.998927593,106.8852524,7.32354E-09,0.028037383,0,,,,,,,,,,
14/03/2021,Perlis,0,3,104,0,,,0.2,0,0.2,255226,0.998927593,103.8884697,7.5348E-09,0.096153846,0,,,,,,,,,,
15/03/2021,Perlis,0,10,94,0,,,0.2,0,0.2,255226,0.998927593,93.89919374,8.33637E-09,0.127659574,0,,,,,,,,,,
16/03/2021,Perlis,0,12,82,0,,,1.2,5,1.2,255226,0.998927593,81.91206262,5.7338E-08,0.012195122,0,,,,,,,,,,
17/03/2021,Perlis,1,1,82,0,,,1,0,0,255225,0.998923679,81.91174168,4.77818E-08,0.097560976,0,,,,,,,,,,
18/03/2021,Perlis,0,8,74,1,,,1,0,1,255225,0.998923679,73.92035225,5.29475E-08,0.162162162,3.91811E-06,,,,,,,,,,
19/03/2021,Perlis,0,12,62,153,,,1,0,1,255225,0.998923679,61.9332681,6.31953E-08,0.806451613,0.000599471,,,,,,,,,,
20/03/2021,Perlis,0,50,12,2,,,1,25,1,255225,0.998923679,11.98708415,3.26509E-07,0.25,7.83622E-06,,,,,,,,,,
21/03/2021,Perlis,5,3,14,1,,,0.4,0,-4.6,255220,0.99890411,13.98465753,1.11948E-07,0.285714286,3.91819E-06,,,,,,,,,,
22/03/2021,Perlis,0,4,10,352,,,0.4,0,0.4,255220,0.99890411,9.989041096,1.56728E-07,0,0.001379202,,,,,,,,,,
23/03/2021,Perlis,0,0,10,534,,,0.4,0,0.4,255220,0.99890411,9.989041096,1.56728E-07,0.1,0.002092313,,,,,,,,,,
24/03/2021,Perlis,0,1,9,529,,,0.4,0,0.4,255220,0.99890411,8.990136986,1.74142E-07,0.111111111,0.002072722,,,,,,,,,,
25/03/2021,Perlis,0,1,8,293,,,0.6,10,0.6,255220,0.99890411,7.991232877,2.93864E-07,0.375,0.001148029,,,,,,,,,,
26/03/2021,Perlis,2,3,7,312,,,0.4,0,-1.6,255218,0.998896282,6.992273973,2.23898E-07,0,0.001222484,,,,,,,,,,
27/03/2021,Perlis,0,0,7,0,,,0.4,0,0.4,255218,0.998896282,6.992273973,2.23898E-07,0,0,,,,,,,,,,
28/03/2021,Perlis,0,0,7,0,,,0.6,0,0.6,255218,0.998896282,6.992273973,3.35847E-07,0,0,,,,,,,,,,
29/03/2021,Perlis,0,0,7,816,,,0.6,5,0.6,255218,0.998896282,6.992273973,3.35847E-07,0,0.003197267,,,,,,,,,,
30/03/2021,Perlis,1,0,8,1068,,,0.6,5,-0.4,255217,0.998892368,7.991138943,2.93868E-07,0.125,0.004184674,,,,,,,,,,
31/03/2021,Perlis,1,1,8,429,,,0.8,0,-0.2,255216,0.998888454,7.991107632,3.91825E-07,0.125,0.001680929,,,,,,,,,,
01/04/2021,Perlis,0,1,7,1148,,,0.8,5,0.8,255216,0.998888454,6.992219178,4.478E-07,0,0.004498151,,,,,,,,,,
02/04/2021,Perlis,1,0,8,846,,,0.6,0,-0.4,255215,0.99888454,7.991076321,2.9387E-07,0.5,0.003314852,,,,,,,,,,
03/04/2021,Perlis,0,4,4,213,,,0.8,5,0.8,255215,0.99888454,3.99553816,7.83653E-07,0,0.00083459,,,,,,,,,,
04/04/2021,Perlis,1,0,5,0,,,0.6,10,-0.4,255214,0.998880626,4.994403131,4.70194E-07,0,0,,,,,,,,,,
05/04/2021,Perlis,2,0,7,153,,,0.6,0,-1.4,255212,0.998872798,6.992109589,3.35855E-07,0,0.000599502,,,,,,,,,,
06/04/2021,Perlis,0,0,7,34,,,0.6,0,0.6,255212,0.998872798,6.992109589,3.35855E-07,0,0.000133223,,,,,,,,,,
07/04/2021,Perlis,0,0,7,31,,,1,5,1,255212,0.998872798,6.992109589,5.59759E-07,0.142857143,0.000121468,,,,,,,,,,
08/04/2021,Perlis,1,1,7,36,,,0.8,0,-0.2,255211,0.998868885,6.992082192,4.47809E-07,0.142857143,0.00014106,,,,,,,,,,
09/04/2021,Perlis,0,1,6,1107,,,1.4,10,1.4,255211,0.998868885,5.993213307,9.14276E-07,0,0.004337587,,,,,,,,,,
10/04/2021,Perlis,2,0,8,281,,,1.2,0,-0.8,255209,0.998861057,7.990888454,5.87754E-07,0.25,0.001101058,,,,,,,,,,
11/04/2021,Perlis,0,2,6,0,,,1.6,10,1.6,255209,0.998861057,5.993166341,1.0449E-06,0,0,,,,,,,,,,
12/04/2021,Perlis,2,0,8,1158,,,1.4,0,-0.6,255207,0.998853229,7.990825832,6.85718E-07,0,0.004537493,,,,,,,,,,
13/04/2021,Perlis,0,0,8,1,,,2,15,2,255207,0.998853229,7.990825832,9.79597E-07,0,3.91839E-06,,,,,,,,,,
14/04/2021,Perlis,3,0,11,7,,,1.6,5,-1.4,255204,0.998841487,10.98725636,5.69954E-07,0.090909091,2.7429E-05,,,,,,,,,,
15/04/2021,Perlis,1,1,11,0,,,2,10,1,255203,0.998837573,10.98721331,7.12445E-07,0.181818182,0,,,,,,,,,,
16/04/2021,Perlis,2,2,11,0,,,1.8,5,-0.2,255201,0.998829746,10.9871272,6.41206E-07,0,0,,,,,,,,,,
17/04/2021,Perlis,1,0,12,0,,,1.6,15,0.6,255200,0.998825832,11.98590998,5.22466E-07,0,0,,,,,,,,,,
18/04/2021,Perlis,3,0,15,2,,,1,5,-2,255197,0.99881409,14.98221135,2.61236E-07,0.2,7.83708E-06,,,,,,,,,,
19/04/2021,Perlis,1,3,13,16,,,1,15,0,255196,0.998810176,12.98453229,3.01427E-07,0.076923077,6.26969E-05,,,,,,,,,,
20/04/2021,Perlis,3,1,15,1,,,0.6,5,-2.4,255193,0.998798434,14.98197652,1.56744E-07,0.066666667,3.9186E-06,,,,,,,,,,
21/04/2021,Perlis,1,1,15,244,,,0.4,0,-0.6,255192,0.998794521,14.98191781,1.04496E-07,0,0.000956143,,,,,,,,,,
22/04/2021,Perlis,0,0,15,6,,,0.6,0,0.6,255192,0.998794521,14.98191781,1.56745E-07,0.133333333,2.35117E-05,,,,,,,,,,
23/04/2021,Perlis,0,2,13,3,,,0.8,5,0.8,255192,0.998794521,12.98432877,2.41146E-07,0,1.17559E-05,,,,,,,,,,
24/04/2021,Perlis,1,0,14,0,,,0.8,5,-0.2,255191,0.998790607,13.98306849,2.23922E-07,0,0,,,,,,,,,,
25/04/2021,Perlis,1,0,15,0,,,1.6,0,0.6,255190,0.998786693,14.98180039,4.17989E-07,0,0,,,,,,,,,,
26/04/2021,Perlis,0,0,15,16,,,1.6,5,1.6,255190,0.998786693,14.98180039,4.17989E-07,0,6.26984E-05,,,,,,,,,,
27/04/2021,Perlis,1,0,16,138,,,2.2,5,1.2,255189,0.998782779,15.98052446,5.38816E-07,0.5625,0.000540776,,,,,,,,,,
28/04/2021,Perlis,1,9,8,3,,,2,5,1,255188,0.998778865,7.99023092,9.7967E-07,0.125,1.1756E-05,,,,,,,,,,
29/04/2021,Perlis,1,1,8,0,,,1.8,25,0.8,255187,0.998774951,7.990199609,8.81706E-07,0.25,0,,,,,,,,,,
30/04/2021,Perlis,5,2,11,15,,,1,0,-4,255182,0.998755382,10.9863092,3.56252E-07,0.090909091,5.87816E-05,,,,,,,,,,
01/05/2021,Perlis,0,1,10,0,,,1.6,20,1.6,255182,0.998755382,9.987553816,6.27003E-07,0,0,,,,,,,,,,
02/05/2021,Perlis,4,0,14,0,,,1.6,0,-2.4,255178,0.998739726,13.98235616,4.47867E-07,0.071428571,0,,,,,,,,,,
03/05/2021,Perlis,0,1,13,6,,,1.8,0,1.8,255178,0.998739726,12.98361644,5.42608E-07,0.076923077,2.3513E-05,,,,,,,,,,
04/05/2021,Perlis,0,1,12,669,,,2,5,2,255178,0.998739726,11.98487671,6.53139E-07,0.166666667,0.002621699,,,,,,,,,,
05/05/2021,Perlis,1,2,11,645,,,2.4,15,1.4,255177,0.998735812,10.98609393,8.55021E-07,0.181818182,0.002527657,,,,,,,,,,
06/05/2021,Perlis,3,2,11,144,,,1.8,20,-1.2,255174,0.99872407,10.98596477,6.41274E-07,0,0.000564321,,,,,,,,,,
07/05/2021,Perlis,4,0,15,170,,,1.2,5,-2.8,255170,0.998708415,14.98062622,3.13516E-07,0.133333333,0.000666223,,,,,,,,,,
08/05/2021,Perlis,1,2,14,0,,,1,5,0,255169,0.998704501,13.98186301,2.79927E-07,0,0,,,,,,,,,,
09/05/2021,Perlis,1,0,15,0,,,1.8,15,0.8,255168,0.998700587,14.98050881,4.70278E-07,0,0,,,,,,,,,,
10/05/2021,Perlis,3,0,18,1155,,,1.6,0,-1.4,255165,0.998688845,17.97639922,3.48358E-07,0,0.004526483,,,,,,,,,,
11/05/2021,Perlis,0,0,18,936,,,2,5,2,255165,0.998688845,17.97639922,4.35448E-07,0.166666667,0.003668215,,,,,,,,,,
12/05/2021,Perlis,1,3,16,13,,,1.8,0,0.8,255164,0.998684932,15.9789589,4.40893E-07,0.125,5.09476E-05,,,,,,,,,,
13/05/2021,Perlis,0,2,14,0,,,2.2,25,2.2,255164,0.998684932,13.98158904,6.1585E-07,0.285714286,0,,,,,,,,,,
14/05/2021,Perlis,5,4,15,0,,,2.4,10,-2.6,255159,0.998665362,14.97998043,6.2706E-07,0,0,,,,,,,,,,
15/05/2021,Perlis,2,0,17,0,,,3.6,10,1.6,255157,0.998657534,16.97717808,8.29939E-07,0.294117647,0,,,,,,,,,,
16/05/2021,Perlis,2,5,14,0,,,3.8,0,1.8,255155,0.998649706,13.98109589,1.06378E-06,0.071428571,0,,,,,,,,,,
17/05/2021,Perlis,0,1,13,936,,,7.4,10,7.4,255155,0.998649706,12.98244618,2.23092E-06,0.153846154,0.003668358,,,,,,,,,,
18/05/2021,Perlis,2,2,13,961,,,8.6,30,6.6,255153,0.998641879,12.98234442,2.59271E-06,0,0.003766368,,,,,,,,,,
19/05/2021,Perlis,6,0,19,997,,,8.8,40,2.8,255147,0.998618395,18.97374951,1.81526E-06,0,0.003907551,,,,,,,,,,
20/05/2021,Perlis,8,0,27,10,,,8.8,15,0.8,255139,0.998587084,26.96185127,1.27744E-06,0.148148148,3.91943E-05,,,,,,,,,,
21/05/2021,Perlis,3,4,26,422,,,9.8,90,6.8,255136,0.998575342,25.9629589,1.47734E-06,0.115384615,0.00165402,,,,,,,,,,
22/05/2021,Perlis,18,3,40,0,,,7.4,40,-10.6,255118,0.998504892,39.94019569,7.25155E-07,0.05,0,,,,,,,,,,
23/05/2021,Perlis,8,2,46,0,,,7.4,35,-0.6,255110,0.998473581,45.92978474,6.30589E-07,0,0,,,,,,,,,,
24/05/2021,Perlis,7,0,53,560,,,9.8,40,2.8,255103,0.998446184,52.91764775,7.24827E-07,0.037735849,0.002195192,,,,,,,,,,
